モロヘイヤ 茎葉 ゆで,3,0.4,4,6
やぶまめ 生,15.5,6.5,29.5,6
やまごぼう みそ漬,4.1,0.1,15.6,6
ゆりね りん茎 生,3.8,0.1,28.3,6
ゆりね りん茎 ゆで,3.4,0.1,28.7,6
ようさい 茎葉 生,2.2,0.1,3.1,6
ようさい 茎葉 ゆで,2.2,0.1,4.1,6
よめな 葉 生,3.4,0.2,10,6
よもぎ 葉 生,5.2,0.3,8.7,6
よもぎ 葉 ゆで,4.8,0.1,8.2,6
らっかせい 未熟豆 生,12,24.2,12.4,6
らっかせい 未熟豆 ゆで,11.9,23.5,12.3,6
（らっきょう類） らっきょう りん茎 生,1.4,0.2,29.3,6
（らっきょう類） らっきょう 甘酢漬,0.4,0.3,29.4,6
（らっきょう類） エシャレット りん茎 生,2.3,0.2,17.8,6
リーキ りん茎葉 生,1.6,0.1,6.9,6
リーキ りん茎葉 ゆで,1.3,0.1,6.8,6
ルッコラ 葉 生,1.9,0.4,3.1,6
ルバーブ 葉柄 生,0.7,0.1,6,6
ルバーブ 葉柄 ゆで,0.5,0.1,4.6,6
（レタス類） レタス 土耕栽培 結球葉 生,0.6,0.1,2.8,6
（レタス類） レタス 水耕栽培 結球葉 生,0.8,0.2,2.9,6
（レタス類） サラダな 葉 生,1,0.2,2.7,6
（レタス類） リーフレタス 葉 生,1.4,0.1,3.3,6
（レタス類） サニーレタス 葉 生,1.2,0.2,3.2,6
（レタス類） サンチュ 葉 生,1.2,0.4,2.5,6
（レタス類） コスレタス 葉 生,1.2,0.2,3.4,6
れんこん 根茎 生,1.9,0.1,15.5,6
れんこん 根茎 ゆで,1.3,0.1,16.1,6
れんこん 甘酢れんこん,0.6,0.2,16.5,6
わけぎ 葉 生,1.6,0,7.4,6
わけぎ 葉 ゆで,1.9,0,6.9,6
わさび 根茎 生,5.6,0.2,18.4,6
わさび わさび漬,7.1,0.5,28,6
わらび 生わらび 生,2.4,0.1,4,6
わらび 生わらび ゆで,1.5,0.1,3,6
わらび 干しわらび 乾,20,0.7,61.4,6
（その他） ミックスベジタブル 冷凍,3,0.7,15.1,6
（その他） ミックスベジタブル 冷凍 ゆで,3.1,0.8,14.6,6
（その他） ミックスベジタブル 冷凍 油いため,3.3,4.9,15.7,6
（その他） 野菜ミックスジュース 通常タイプ,0.8,0.1,4.7,6
（その他） 野菜ミックスジュース 濃縮タイプ,1,0.3,7.8,6
あけび 果肉 生,0.5,0.1,22,7
あけび 果皮 生,0.3,0.3,8.6,7
アサイー 冷凍 無糖,0.9,5.3,5,7
アセロラ 酸味種 生,0.7,0.1,9,7
アセロラ 甘味種 生,0.7,0.1,9,7
アセロラ 果実飲料 10%果汁入り飲料,0.1,0,10.5,7
アテモヤ 生,1.8,0.4,19.4,7
アボカド 生,2.1,17.5,7.9,7
あんず 生,1,0.3,8.5,7
あんず 乾,9.2,0.4,70.4,7
あんず 缶詰,0.5,0.4,18.9,7
あんず ジャム 高糖度,0.3,0.1,64.9,7
あんず ジャム 低糖度,0.4,0.1,50.5,7
いちご 生,0.9,0.1,8.5,7
いちご ジャム 高糖度,0.4,0.1,63.3,7
いちご ジャム 低糖度,0.5,0.1,48.4,7
いちご 乾,0.5,0.2,82.8,7
いちじく 生,0.6,0.1,14.3,7
いちじく 乾,3,1.1,75.3,7
いちじく 缶詰,0.5,0.1,19.4,7
うめ 生,0.7,0.5,7.9,7
うめ 梅漬 塩漬,0.7,0.4,6.7,7
うめ 梅漬 調味漬,1.5,0.5,10.5,7
うめ 梅干し 塩漬,0.9,0.7,8.6,7
うめ 梅干し 調味漬,1.5,0.6,21.1,7
うめ 梅びしお,0.7,0.5,48.1,7
うめ 果実飲料 20%果汁入り飲料,0,0,12.3,7
オリーブ 塩漬 グリーンオリーブ,1,15,4.5,7
オリーブ 塩漬 ブラックオリーブ,0.8,12.3,3.4,7
オリーブ 塩漬 スタッフドオリーブ,0.8,14.3,4.2,7
かき 甘がき 生,0.4,0.2,15.9,7
かき 渋抜きがき 生,0.5,0.1,16.9,7
かき 干しがき,1.5,1.7,71.3,7
かりん 生,0.4,0.1,18.3,7
（かんきつ類） いよかん 砂じょう 生,0.9,0.1,11.8,7
（かんきつ類） うんしゅうみかん じょうのう 早生 生,0.5,0.1,11.9,7
（かんきつ類） うんしゅうみかん じょうのう 普通 生,0.7,0.1,12,7
（かんきつ類） うんしゅうみかん 砂じょう 早生 生,0.5,0.1,11.3,7
（かんきつ類） うんしゅうみかん 砂じょう 普通 生,0.7,0.1,11.5,7
（かんきつ類） うんしゅうみかん 果実飲料 ストレートジュース,0.5,0.1,10.6,7
（かんきつ類） うんしゅうみかん 果実飲料 濃縮還元ジュース,0.5,0.1,9.9,7
（かんきつ類） うんしゅうみかん 果実飲料 果粒入りジュース,0.2,0,13,7
（かんきつ類） うんしゅうみかん 果実飲料 50%果汁入り飲料,0.2,0,14.7,7
（かんきつ類） うんしゅうみかん 果実飲料 20%果汁入り飲料,0.1,0,12.4,7
（かんきつ類） うんしゅうみかん 缶詰 果肉,0.5,0.1,15.3,7
（かんきつ類） うんしゅうみかん 缶詰 液汁,0.3,0.1,15.3,7
（かんきつ類） オレンジ ネーブル 砂じょう 生,0.9,0.1,11.8,7
（かんきつ類） オレンジ バレンシア 米国産 砂じょう 生,1,0.1,9.8,7
（かんきつ類） オレンジ バレンシア 果実飲料 ストレートジュース,0.8,0,11,7
（かんきつ類） オレンジ バレンシア 果実飲料 濃縮還元ジュース,0.7,0.1,10.7,7
（かんきつ類） オレンジ バレンシア 果実飲料 50%果汁入り飲料,0.4,0.2,10.8,7
（かんきつ類） オレンジ バレンシア 果実飲料 30%果汁入り飲料,0.2,0,10,7
（かんきつ類） オレンジ バレンシア マーマレード 高糖度,0.2,0.1,63.2,7
（かんきつ類） オレンジ バレンシア マーマレード 低糖度,0.3,0.1,47.7,7
（かんきつ類） オレンジ 福原オレンジ 砂じょう 生,1,0.1,9.8,7
（かんきつ類） オロブランコ 砂じょう 生,0.8,0.1,10.1,7
（かんきつ類） かぼす 果汁 生,0.4,0.1,8.5,7
（かんきつ類） かわちばんかん 砂じょう 生,0.7,0.2,8.8,7
（かんきつ類） きよみ 砂じょう 生,0.8,0.2,10.3,7
（かんきつ類） きんかん 全果 生,0.5,0.7,17.5,7
（かんきつ類） グレープフルーツ 白肉種 砂じょう 生,0.9,0.1,9.6,7
（かんきつ類） グレープフルーツ 紅肉種 砂じょう 生,0.9,0.1,9.6,7
（かんきつ類） グレープフルーツ 果実飲料 ストレートジュース,0.6,0.1,10.3,7
（かんきつ類） グレープフルーツ 果実飲料 濃縮還元ジュース,0.7,0.1,8.8,7
（かんきつ類） グレープフルーツ 果実飲料 50%果汁入り飲料,0.3,0,11.1,7
（かんきつ類） グレープフルーツ 果実飲料 20%果汁入り飲料,0.1,0,9.7,7
（かんきつ類） グレープフルーツ 缶詰,0.5,0,17.1,7
（かんきつ類） さんぼうかん 砂じょう 生,0.7,0.3,10.9,7
（かんきつ類） シークヮーサー 果汁 生,0.8,0.1,7.9,7
（かんきつ類） シークヮーサー 果実飲料 10%果汁入り飲料,0.1,0,11.8,7
（かんきつ類） しらぬひ 砂じょう 生,0.8,0.2,12.9,7
（かんきつ類） すだち 果皮 生,1.8,0.3,16.4,7
（かんきつ類） すだち 果汁 生,0.5,0.1,6.6,7
（かんきつ類） せとか 砂じょう 生,0.8,0.2,11.7,7
（かんきつ類） セミノール 砂じょう 生,1.1,0.1,12.4,7
（かんきつ類） だいだい 果汁 生,0.3,0.2,8,7
（かんきつ類） なつみかん 砂じょう 生,0.9,0.1,10,7
（かんきつ類） なつみかん 缶詰,0.5,0.1,19.4,7
（かんきつ類） はっさく 砂じょう 生,0.8,0.1,11.5,7
（かんきつ類） はるみ 砂じょう 生,0.9,0.2,12.1,7
（かんきつ類） ひゅうがなつ じょうのう及びアルベド 生,0.6,0.1,11.7,7
（かんきつ類） ひゅうがなつ 砂じょう 生,0.6,0.1,8.3,7
（かんきつ類） ぶんたん 砂じょう 生,0.7,0.1,9.8,7
（かんきつ類） ぶんたん ざぼん漬,0.2,0.1,85.5,7
（かんきつ類） ぽんかん 砂じょう 生,0.9,0.1,9.9,7
（かんきつ類） ゆず 果皮 生,1.2,0.5,14.2,7
（かんきつ類） ゆず 果汁 生,0.5,0.1,7,7
（かんきつ類） ライム 果汁 生,0.4,0.1,9.3,7
（かんきつ類） レモン 全果 生,0.9,0.7,12.5,7
（かんきつ類） レモン 果汁 生,0.4,0.2,8.6,7
キウイフルーツ 緑肉種 生,1,0.2,13.4,7
キウイフルーツ 黄肉種 生,1.1,0.2,14.9,7
きはだ 実 乾,7.3,9.8,65.1,7
キワノ 生,1.5,0.9,8,7
グァバ 赤肉種 生,0.6,0.1,9.9,7
グァバ 白肉種 生,0.6,0.1,9.9,7
グァバ 果実飲料 20%果汁入り飲料 （ネクター）,0.1,0.1,12.3,7
グァバ 果実飲料 10%果汁入り飲料,0.1,0.1,12.3,7
くこ 実 乾,12.3,4.1,75.3,7
ぐみ 生,1.3,0.2,17.2,7
ココナッツ ココナッツウォーター,0.2,0.1,5,7
ココナッツ ココナッツミルク,1.9,16,2.8,7
ココナッツ ナタデココ,0,0,20.2,7
さくらんぼ 国産 生,1,0.2,15.2,7
さくらんぼ 米国産 生,1.2,0.1,17.1,7
さくらんぼ 米国産 缶詰,0.6,0.1,17.6,7
ざくろ 生,0.2,0,15.5,7
すいか 赤肉種 生,0.6,0.1,9.5,7
すいか 黄肉種 生,0.6,0.1,9.5,7
（すぐり類） カシス 冷凍,1.6,1.6,13.4,7
（すぐり類） グーズベリー 生,1,0.1,13.2,7
スターフルーツ 生,0.7,0.1,7.5,7
（すもも類） にほんすもも 生,0.6,1,9.4,7
（すもも類） プルーン 生,0.7,0.1,12.6,7
（すもも類） プルーン 乾,2.4,0.2,62.3,7
チェリモヤ 生,1.3,0.3,19.8,7
ドラゴンフルーツ 生,1.4,0.3,11.8,7
ドリアン 生,2.3,3.3,27.1,7
（なし類） 日本なし 生,0.3,0.1,11.3,7
（なし類） 日本なし 缶詰,0.1,0.1,19.1,7
（なし類） 中国なし 生,0.2,0.1,12.7,7
（なし類） 西洋なし 生,0.3,0.1,14.4,7
（なし類） 西洋なし 缶詰,0.2,0.1,20.7,7
なつめ 乾,3.9,2,71.4,7
なつめやし 乾,2.2,0.2,71.3,7
パインアップル 生,0.6,0.1,13.7,7
パインアップル 焼き,0.9,0.2,20.1,7
パインアップル 果実飲料 ストレートジュース,0.3,0.1,11,7
パインアップル 果実飲料 濃縮還元ジュース,0.1,0.1,11.1,7
パインアップル 果実飲料 50%果汁入り飲料,0.3,0.1,12.1,7
パインアップル 果実飲料 10%果汁入り飲料,0,0,12.4,7
パインアップル 缶詰,0.4,0.1,20.3,7
パインアップル 砂糖漬,0.5,0.2,86.8,7
ハスカップ 生,0.7,0.6,12.8,7
パッションフルーツ 果汁 生,0.8,0.4,16.2,7
バナナ 生,1.1,0.2,22.5,7
バナナ 乾,3.8,0.4,78.5,7
パパイア 完熟 生,0.5,0.2,9.5,7
パパイア 未熟 生,1.3,0.1,9.4,7
びわ 生,0.3,0.1,10.6,7
びわ 缶詰,0.3,0.1,19.8,7
ぶどう 皮なし 生,0.4,0.1,15.7,7
ぶどう 皮つき 生,0.6,0.2,16.9,7
ぶどう 干しぶどう,2.7,0.2,80.3,7
ぶどう 果実飲料 ストレートジュース,0.3,0.2,14.3,7
ぶどう 果実飲料 濃縮還元ジュース,0.3,0.3,12,7
ぶどう 果実飲料 70%果汁入り飲料,0.2,0,12.9,7
ぶどう 果実飲料 10%果汁入り飲料,0,0,13.1,7
ぶどう 缶詰,0.4,0.1,20.4,7
ぶどう ジャム,0.5,0.1,47.5,7
ブルーベリー 生,0.5,0.1,12.9,7
ブルーベリー ジャム,0.7,0.3,43.8,7
ブルーベリー 乾,2.7,1.9,72.5,7
ホワイトサポテ 生,1.5,0.1,18.9,7
まくわうり 黄肉種 生,0.8,0.1,7.8,7
まくわうり 白肉種 生,0.8,0.1,7.8,7
マルメロ 生,0.3,0.1,15.1,7
マンゴー 生,0.6,0.1,16.9,7
マンゴー ドライマンゴー,3.1,0.7,84.9,7
マンゴスチン 生,0.6,0.2,17.5,7
メロン 温室メロン 生,1.1,0.1,10.3,7
メロン 露地メロン 緑肉種 生,1,0.1,10.4,7
メロン 露地メロン 赤肉種 生,1,0.1,10.4,7
（もも類） もも 白肉種 生,0.6,0.1,10.2,7
（もも類） もも 黄肉種 生,0.5,0.2,13.4,7
（もも類） もも 果実飲料 30%果汁入り飲料 （ネクター）,0.2,0.1,11.6,7
（もも類） もも 缶詰 白肉種 果肉,0.5,0.1,20.6,7
（もも類） もも 缶詰 黄肉種 果肉,0.5,0.1,20.6,7
（もも類） もも 缶詰 液汁,0.3,0.1,19.8,7
（もも類） ネクタリン 生,0.7,0.3,10.7,7
やまもも 生,0.5,0.2,11.3,7
ライチー 生,1,0.1,16.4,7
ラズベリー 生,1.1,0.1,10.2,7
りゅうがん 乾,5.1,0.4,72.9,7
りんご 皮なし 生,0.1,0.2,15.5,7
りんご 皮つき 生,0.2,0.3,16.2,7
りんご 皮つき 焼き,0.2,0.4,21.9,7
りんご 果実飲料 ストレートジュース,0.2,0.1,11.8,7
りんご 果実飲料 濃縮還元ジュース,0.1,0.2,11.4,7
りんご 果実飲料 50%果汁入り飲料,0.1,0,11.5,7
りんご 果実飲料 30%果汁入り飲料,0,0,11.4,7
りんご 缶詰,0.3,0.1,20.1,7
りんご ジャム,0.2,0.1,52.7,7
えのきたけ 生,2.7,0.2,7.6,8
えのきたけ ゆで,2.8,0.1,7.8,8
えのきたけ 油いため,3,3.9,8.8,8
えのきたけ 味付け瓶詰,3.6,0.3,16.9,8
（きくらげ類） あらげきくらげ 生,0.7,0.1,5.4,8
（きくらげ類） あらげきくらげ 乾,6.9,0.7,77,8
（きくらげ類） あらげきくらげ ゆで,1.2,0.1,16.1,8
（きくらげ類） あらげきくらげ 油いため,2.3,5.2,27.8,8
（きくらげ類） きくらげ 乾,7.9,2.1,71.1,8
（きくらげ類） きくらげ ゆで,0.6,0.2,5.2,8
（きくらげ類） しろきくらげ 乾,4.9,0.7,74.5,8
（きくらげ類） しろきくらげ ゆで,0.4,0,6.7,8
くろあわびたけ 生,3.7,0.4,4.9,8
しいたけ 生しいたけ 菌床栽培 生,3.1,0.3,6.4,8
しいたけ 生しいたけ 菌床栽培 ゆで,2.5,0.4,5.1,8
しいたけ 生しいたけ 菌床栽培 油いため,3.3,4.1,7.3,8
しいたけ 生しいたけ 菌床栽培 天ぷら,3.4,14,17.8,8
しいたけ 生しいたけ 原木栽培 生,3.1,0.4,7.6,8
しいたけ 生しいたけ 原木栽培 ゆで,2.4,0.4,5.9,8
しいたけ 生しいたけ 原木栽培 油いため,3.8,5.4,8.8,8
しいたけ 乾しいたけ 乾,21.2,2.8,62.5,8
しいたけ 乾しいたけ ゆで,3.1,0.3,9.9,8
しいたけ 乾しいたけ 甘煮,3.3,0.4,28.9,8
（しめじ類） はたけしめじ 生,2.6,0.3,4.5,8
（しめじ類） はたけしめじ ゆで,2.6,0.3,5.1,8
（しめじ類） ぶなしめじ 生,2.7,0.5,4.8,8
（しめじ類） ぶなしめじ ゆで,2.7,0.2,5.2,8
（しめじ類） ぶなしめじ 油いため,3,5.5,4.8,8
（しめじ類） ぶなしめじ 素揚げ,3.9,14.3,10.1,8
（しめじ類） ぶなしめじ 天ぷら,3.4,17.1,23.2,8
（しめじ類） ほんしめじ 生,2.5,0.4,2.8,8
（しめじ類） ほんしめじ ゆで,2.8,0.6,4.1,8
たもぎたけ 生,3.6,0.3,3.7,8
なめこ 株採り 生,1.8,0.2,5.4,8
なめこ 株採り ゆで,1.6,0.1,5.1,8
なめこ カットなめこ 生,1.1,0.1,3.6,8
なめこ 水煮缶詰,1,0.1,3.2,8
ぬめりすぎたけ 生,2.3,0.4,4.1,8
（ひらたけ類） うすひらたけ 生,6.1,0.2,4.8,8
（ひらたけ類） エリンギ 生,2.8,0.4,6,8
（ひらたけ類） エリンギ ゆで,3.2,0.5,6.5,8
（ひらたけ類） エリンギ 焼き,4.2,0.5,9.1,8
（ひらたけ類） エリンギ 油いため,3.2,3.7,8.1,8
（ひらたけ類） ひらたけ 生,3.3,0.3,6.2,8
（ひらたけ類） ひらたけ ゆで,3.4,0.2,6.6,8
まいたけ 生,2,0.5,4.4,8
まいたけ ゆで,1.6,0.5,6.4,8
まいたけ 油いため,2.6,4.4,6.8,8
まいたけ 乾,21.9,3.9,59.9,8
マッシュルーム 生,2.9,0.3,2.1,8
マッシュルーム ゆで,3.8,0.2,3.7,8
マッシュルーム 油いため,3.6,4.5,4.5,8
マッシュルーム 水煮缶詰,3.4,0.2,3.3,8
まつたけ 生,2,0.6,8.2,8
やなぎまつたけ 生,2.4,0.1,4,8
あおさ 素干し,22.1,0.6,41.7,9
あおのり 素干し,29.4,5.2,41,9
あまのり ほしのり,39.4,3.7,38.7,9
あまのり 焼きのり,41.4,3.7,44.3,9
あまのり 味付けのり,40,3.5,41.8,9
あらめ 蒸し干し,12.4,0.7,56.2,9
いわのり 素干し,34.8,0.7,39.1,9
うみぶどう 生,0.5,0.1,1.2,9
えごのり 素干し,9,0.1,62.2,9
えごのり おきうと,0.3,0.1,2.5,9
おごのり 塩蔵 塩抜き,1.3,0.1,8.8,9
かわのり 素干し,38.1,1.6,41.7,9
（こんぶ類） えながおにこんぶ 素干し,11,1,55.7,9
（こんぶ類） がごめこんぶ 素干し,7.9,0.5,62.1,9
（こんぶ類） ながこんぶ 素干し,8.3,1.5,58.5,9
（こんぶ類） ほそめこんぶ 素干し,6.9,1.7,62.9,9
（こんぶ類） まこんぶ 素干し 乾,5.8,1.3,64.3,9
（こんぶ類） まこんぶ 素干し 水煮,1.1,0.3,11.6,9
（こんぶ類） みついしこんぶ 素干し,7.7,1.9,64.7,9
（こんぶ類） りしりこんぶ 素干し,8,2,56.5,9
（こんぶ類） 刻み昆布,5.4,0.5,50.2,9
（こんぶ類） 削り昆布,6.5,0.9,50.2,9
（こんぶ類） 塩昆布,16.9,0.4,37,9
（こんぶ類） つくだ煮,6,1,33.3,9
すいぜんじのり 素干し 水戻し,1.5,0,2.1,9
てんぐさ 素干し,16.1,1,53.8,9
てんぐさ ところてん,0.2,0,0.6,9
てんぐさ 角寒天,2.4,0.2,74.1,9
てんぐさ 寒天,0,0,1.5,9
てんぐさ 粉寒天,0.2,0.3,81.7,9
とさかのり 赤とさか 塩蔵 塩抜き,1.5,0.1,5.1,9
とさかのり 青とさか 塩蔵 塩抜き,0.9,0.2,4.9,9
ひじき ほしひじき ステンレス釜 乾,9.2,3.2,58.4,9
ひじき ほしひじき ステンレス釜 ゆで,0.7,0.3,3.4,9
ひじき ほしひじき ステンレス釜 油いため,0.8,4.7,4.1,9
ひじき ほしひじき 鉄釜 乾,9.2,3.2,56,9
ひじき ほしひじき 鉄釜 ゆで,0.7,0.3,3.4,9
ひじき ほしひじき 鉄釜 油いため,0.8,4.7,4.1,9
ひとえぐさ 素干し,16.6,1,46.3,9
ひとえぐさ つくだ煮,14.4,1.3,21.1,9
ふのり 素干し,13.8,1,57.8,9
まつも 素干し,27.9,4.9,40.8,9
むかでのり 塩蔵 塩抜き,0.6,0.1,4.2,9
（もずく類） おきなわもずく 塩蔵 塩抜き,0.3,0.2,2,9
（もずく類） もずく 塩蔵 塩抜き,0.2,0.1,1.4,9
わかめ 原藻 生,1.9,0.2,5.6,9
わかめ 乾燥わかめ 素干し,13.6,1.6,41.3,9
わかめ 乾燥わかめ 素干し 水戻し,2,0.3,5.9,9
わかめ 乾燥わかめ 板わかめ,16.7,1.2,47.4,9
わかめ 乾燥わかめ 灰干し 水戻し,1.1,0.1,2.2,9
わかめ カットわかめ 乾,17.9,4,42.1,9
わかめ カットわかめ 水煮 （沸騰水で短時間加熱したもの）,1.3,0.8,3.8,9
わかめ カットわかめ 水煮の汁,0,0,0.1,9
わかめ 湯通し塩蔵わかめ 塩抜き 生,1.5,0.3,3.4,9
わかめ 湯通し塩蔵わかめ 塩抜き ゆで,0.6,0.1,1.4,9
わかめ くきわかめ 湯通し塩蔵 塩抜き,1.1,0.3,5.5,9
わかめ めかぶわかめ 生,0.9,0.6,3.4,9
＜魚類＞ あいなめ 生,19.1,3.4,0.1,10
＜魚類＞ あこうだい 生,16.8,2.3,0.1,10
＜魚類＞ （あじ類） まあじ 皮つき 生,19.7,4.5,0.1,10
＜魚類＞ （あじ類） まあじ 皮なし 生,19.7,4.1,0.2,10
＜魚類＞ （あじ類） まあじ 皮つき 水煮,22.4,5.9,0.1,10
＜魚類＞ （あじ類） まあじ 皮つき 焼き,25.9,6.4,0.1,10
＜魚類＞ （あじ類） まあじ 皮つき フライ,20.1,18.2,7.9,10
＜魚類＞ （あじ類） まあじ 開き干し 生,20.2,8.8,0.1,10
＜魚類＞ （あじ類） まあじ 開き干し 焼き,24.6,12.3,0.1,10
＜魚類＞ （あじ類） まあじ 小型 骨付き 生,17.8,5,0.1,10
＜魚類＞ （あじ類） まあじ 小型 骨付き から揚げ,24,18.6,3.5,10
＜魚類＞ （あじ類） まるあじ 生,22.1,5.6,0.2,10
＜魚類＞ （あじ類） まるあじ 焼き,28.7,7.7,0.2,10
＜魚類＞ （あじ類） にしまあじ 生,19.6,9.1,0.1,10
＜魚類＞ （あじ類） にしまあじ 水煮,21.7,8.8,0.1,10
＜魚類＞ （あじ類） にしまあじ 焼き,24.7,10.4,0.1,10
＜魚類＞ （あじ類） むろあじ 生,23.6,6.9,0.4,10
＜魚類＞ （あじ類） むろあじ 焼き,29.7,6.2,0.6,10
＜魚類＞ （あじ類） むろあじ 開き干し,22.9,6.2,0.1,10
＜魚類＞ （あじ類） むろあじ くさや,49.9,3,0.3,10
＜魚類＞ あなご 生,17.3,9.3,0,10
＜魚類＞ あなご 蒸し,17.6,12.7,0,10
＜魚類＞ あまご 養殖 生,18.3,3.6,0.1,10
＜魚類＞ あまだい 生,18.8,3.6,0,10
＜魚類＞ あまだい 水煮,20.7,4,0,10
＜魚類＞ あまだい 焼き,22.5,2.6,0,10
＜魚類＞ あゆ 天然 生,18.3,2.4,0.1,10
＜魚類＞ あゆ 天然 焼き,26.6,6.8,0.1,10
＜魚類＞ あゆ 天然 内臓 生,9.5,17.5,0.3,10
＜魚類＞ あゆ 天然 内臓 焼き,23,10.1,0.4,10
＜魚類＞ あゆ 養殖 生,17.8,7.9,0.6,10
＜魚類＞ あゆ 養殖 焼き,22.6,15.1,0.8,10
＜魚類＞ あゆ 養殖 内臓 生,7.4,55,0.3,10
＜魚類＞ あゆ 養殖 内臓 焼き,15.2,52.3,0.4,10
＜魚類＞ あゆ うるか,11.4,13.1,1.8,10
＜魚類＞ アラスカめぬけ 生,17.2,3.4,0.1,10
＜魚類＞ あんこう 生,13,0.2,0.3,10
＜魚類＞ あんこう きも 生,10,41.9,2.2,10
＜魚類＞ いかなご 生,17.2,5.5,0.1,10
＜魚類＞ いかなご 煮干し,43.1,6.1,1.5,10
＜魚類＞ いかなご つくだ煮,29.4,4.6,30.7,10
＜魚類＞ いかなご あめ煮,25.6,3.7,35.8,10
＜魚類＞ いさき 生,17.2,5.7,0.1,10
＜魚類＞ いしだい 生,19.5,7.8,0,10
＜魚類＞ いとよりだい 生,18.1,1.7,0.1,10
＜魚類＞ いとよりだい すり身,16.7,0.4,5.1,10
＜魚類＞ いぼだい 生,16.4,8.5,0,10
＜魚類＞ （いわし類） うるめいわし 生,21.3,4.8,0.3,10
＜魚類＞ （いわし類） うるめいわし 丸干し,45,5.1,0.3,10
＜魚類＞ （いわし類） かたくちいわし 生,18.2,12.1,0.3,10
＜魚類＞ （いわし類） かたくちいわし 煮干し,64.5,6.2,0.3,10
＜魚類＞ （いわし類） かたくちいわし 田作り,66.6,5.7,0.3,10
＜魚類＞ （いわし類） まいわし 生,19.2,9.2,0.2,10
＜魚類＞ （いわし類） まいわし 水煮,22.4,8.7,0.2,10
＜魚類＞ （いわし類） まいわし 焼き,25.3,9.4,0.2,10
＜魚類＞ （いわし類） まいわし フライ,20,30.3,10.7,10
＜魚類＞ （いわし類） まいわし 塩いわし,16.8,9.6,0.4,10
＜魚類＞ （いわし類） まいわし 生干し,20.6,16,1.1,10
＜魚類＞ （いわし類） まいわし 丸干し,32.8,5.5,0.7,10
＜魚類＞ （いわし類） めざし 生,18.2,18.9,0.5,10
＜魚類＞ （いわし類） めざし 焼き,23.7,15,0.7,10
＜魚類＞ （いわし類） しらす 生,15,1.3,0.1,10
＜魚類＞ （いわし類） しらす 釜揚げしらす,17.6,1.7,0,10
＜魚類＞ （いわし類） しらす干し 微乾燥品,24.5,2.1,0.1,10
＜魚類＞ （いわし類） しらす干し 半乾燥品,40.5,3.5,0.5,10
＜魚類＞ （いわし類） たたみいわし,75.1,5.6,0.7,10
＜魚類＞ （いわし類） みりん干し かたくちいわし,44.3,7,25,10
＜魚類＞ （いわし類） みりん干し まいわし,31.4,15.7,16.3,10
＜魚類＞ （いわし類） 缶詰 水煮,20.7,10.6,0.1,10
＜魚類＞ （いわし類） 缶詰 味付け,20.4,11.9,5.7,10
＜魚類＞ （いわし類） 缶詰 トマト漬,17.5,10.8,1.3,10
＜魚類＞ （いわし類） 缶詰 油漬,20.3,30.7,0.3,10
＜魚類＞ （いわし類） 缶詰 かば焼,16.2,15.6,9.3,10
＜魚類＞ （いわし類） 缶詰 アンチョビ,24.2,6.8,0.1,10
＜魚類＞ いわな 養殖 生,19,3.6,0.1,10
＜魚類＞ うぐい 生,20.1,1.5,0.2,10
＜魚類＞ うなぎ 養殖 生,17.1,19.3,0.3,10
＜魚類＞ うなぎ きも 生,13,5.3,3.5,10
＜魚類＞ うなぎ 白焼き,20.7,25.8,0.1,10
＜魚類＞ うなぎ かば焼,23,21,3.1,10
＜魚類＞ うまづらはぎ 生,18.2,0.3,0,10
＜魚類＞ うまづらはぎ 味付け開き干し,58.9,1.6,10.4,10
＜魚類＞ えい 生,19.1,0.3,0.1,10
＜魚類＞ えそ 生,20.1,0.8,0.1,10
＜魚類＞ おいかわ 生,19.2,5.8,0.1,10
＜魚類＞ おおさが 生,16.3,8,0.1,10
＜魚類＞ おこぜ 生,19.6,0.2,0.2,10
＜魚類＞ おひょう 生,19.9,1.7,0.1,10
＜魚類＞ かさご 生,19.3,1.1,0.1,10
＜魚類＞ かじか 生,15,5,0.2,10
＜魚類＞ かじか 水煮,15.8,5.8,0.2,10
＜魚類＞ かじか つくだ煮,29.4,5.5,33.8,10
＜魚類＞ （かじき類） くろかじき 生,22.9,0.2,0.1,10
＜魚類＞ （かじき類） まかじき 生,23.1,1.8,0.1,10
＜魚類＞ （かじき類） めかじき 生,19.2,7.6,0.1,10
＜魚類＞ （かじき類） めかじき 焼き,27.5,11.1,0,10
＜魚類＞ （かつお類） かつお 春獲り 生,25.8,0.5,0.1,10
＜魚類＞ （かつお類） かつお 秋獲り 生,25,6.2,0.2,10
＜魚類＞ （かつお類） そうだがつお 生,25.7,2.8,0.3,10
＜魚類＞ （かつお類） 加工品 なまり,29.8,0.7,0.4,10
＜魚類＞ （かつお類） 加工品 なまり節,38,1.1,0.5,10
＜魚類＞ （かつお類） 加工品 裸節,71.6,3.3,0.2,10
＜魚類＞ （かつお類） 加工品 かつお節,77.1,2.9,0.8,10
＜魚類＞ （かつお類） 加工品 削り節,75.7,3.2,0.4,10
＜魚類＞ （かつお類） 加工品 削り節つくだ煮,19.5,3.3,32.3,10
＜魚類＞ （かつお類） 加工品 角煮,31,1.6,21.4,10
＜魚類＞ （かつお類） 加工品 塩辛,12,1.5,0,10
＜魚類＞ （かつお類） 缶詰 味付け フレーク,18.4,2.7,10.7,10
